river name,river,Status
Wabash River,http://dbpedia.org/resource/Wabash_River,True
Lys (river),http://dbpedia.org/resource/Lys_(river),True
White River (Indiana),http://dbpedia.org/resource/White_River_(Indiana),True
Yauza (river),http://dbpedia.org/resource/Yauza_(river),True
Arthur Kill,http://dbpedia.org/resource/Arthur_Kill,True
Little Colorado River,http://dbpedia.org/resource/Little_Colorado_River,True
Clutha River / Mata-Au,http://dbpedia.org/resource/Clutha_River_/_Mata-Au,True
Current River (Ontario),http://dbpedia.org/resource/Current_River_(Ontario),True
Pudding River,http://dbpedia.org/resource/Pudding_River,True
Molalla River,http://dbpedia.org/resource/Molalla_River,True
Barcoo River,http://dbpedia.org/resource/Barcoo_River,True
Fitzroy River (Queensland),http://dbpedia.org/resource/Fitzroy_River_(Queensland),True
Pee Dee River,http://dbpedia.org/resource/Pee_Dee_River,True
Burdekin River,http://dbpedia.org/resource/Burdekin_River,True
Ruwer,http://dbpedia.org/resource/Ruwer,True
Nogat,http://dbpedia.org/resource/Nogat,True
St. Johns River,http://dbpedia.org/resource/St._Johns_River,True
Condamine River,http://dbpedia.org/resource/Condamine_River,True
Culgoa River,http://dbpedia.org/resource/Culgoa_River,True
Diamantina River,http://dbpedia.org/resource/Diamantina_River,True
Pregolya,http://dbpedia.org/resource/Pregolya,True
Mur (river),http://dbpedia.org/resource/Mur_(river),True
Iguazu River,http://dbpedia.org/resource/Iguazu_River,True
Genesee River,http://dbpedia.org/resource/Genesee_River,True
Orkhon River,http://dbpedia.org/resource/Orkhon_River,True
Aras (river),http://dbpedia.org/resource/Aras_(river),True
River Idle,http://dbpedia.org/resource/River_Idle,True
River Maun,http://dbpedia.org/resource/River_Maun,True
River Meden,http://dbpedia.org/resource/River_Meden,True
Scarpe (river),http://dbpedia.org/resource/Scarpe_(river),True
Blackstone River,http://dbpedia.org/resource/Blackstone_River,True
Coney Island Creek,http://dbpedia.org/resource/Coney_Island_Creek,True
Huangpu River,http://dbpedia.org/resource/Huangpu_River,True
Franklin River,http://dbpedia.org/resource/Franklin_River,True
Trebbia,http://dbpedia.org/resource/Trebbia,True
Des Moines River,http://dbpedia.org/resource/Des_Moines_River,True
Skunk River,http://dbpedia.org/resource/Skunk_River,True
Iowa River,http://dbpedia.org/resource/Iowa_River,True
Big Sioux River,http://dbpedia.org/resource/Big_Sioux_River,True
Upper Iowa River,http://dbpedia.org/resource/Upper_Iowa_River,True
English River (Iowa),http://dbpedia.org/resource/English_River_(Iowa),True
"River Rother, West Sussex","http://dbpedia.org/resource/River_Rother,_West_Sussex",True
"River Rother, South Yorkshire","http://dbpedia.org/resource/River_Rother,_South_Yorkshire",True
Sheksna,http://dbpedia.org/resource/Sheksna,True
Kotorosl,http://dbpedia.org/resource/Kotorosl,True
Mystic River,http://dbpedia.org/resource/Mystic_River,True
Schuylkill River,http://dbpedia.org/resource/Schuylkill_River,True
Chenango River,http://dbpedia.org/resource/Chenango_River,True
Cache la Poudre River,http://dbpedia.org/resource/Cache_la_Poudre_River,True
Kostroma (river),http://dbpedia.org/resource/Kostroma_(river),True
Kama (river),http://dbpedia.org/resource/Kama_(river),True
Northern Dvina,http://dbpedia.org/resource/Northern_Dvina,True
Vetluga (river),http://dbpedia.org/resource/Vetluga_(river),True
Taunton River,http://dbpedia.org/resource/Taunton_River,True
Housatonic River,http://dbpedia.org/resource/Housatonic_River,True
Quinnipiac River,http://dbpedia.org/resource/Quinnipiac_River,True
Suwannee River,http://dbpedia.org/resource/Suwannee_River,True
Santa Clara River (California),http://dbpedia.org/resource/Santa_Clara_River_(California),True
Samara (Volga),http://dbpedia.org/resource/Samara_(Volga),True
Klamath River,http://dbpedia.org/resource/Klamath_River,True
Merced River,http://dbpedia.org/resource/Merced_River,True
Rogue River (Oregon),http://dbpedia.org/resource/Rogue_River_(Oregon),True
Rogue River (Michigan),http://dbpedia.org/resource/Rogue_River_(Michigan),True
D River,http://dbpedia.org/resource/D_River,True
Tuolumne River,http://dbpedia.org/resource/Tuolumne_River,True
Lynches River,http://dbpedia.org/resource/Lynches_River,True
Tuira River,http://dbpedia.org/resource/Tuira_River,True
Cephissus (Athenian plain),http://dbpedia.org/resource/Cephissus_(Athenian_plain),True
Kalamazoo River,http://dbpedia.org/resource/Kalamazoo_River,True
Chickahominy River,http://dbpedia.org/resource/Chickahominy_River,True
Tobol,http://dbpedia.org/resource/Tobol,True
Bighorn River,http://dbpedia.org/resource/Bighorn_River,True
Yellowstone River,http://dbpedia.org/resource/Yellowstone_River,True
Hocking River,http://dbpedia.org/resource/Hocking_River,True
Little Bighorn River,http://dbpedia.org/resource/Little_Bighorn_River,True
River Dargle,http://dbpedia.org/resource/River_Dargle,True
Uruguay River,http://dbpedia.org/resource/Uruguay_River,True
Terek (river),http://dbpedia.org/resource/Terek_(river),True
Grand River (Michigan),http://dbpedia.org/resource/Grand_River_(Michigan),True
Red Cedar River (Michigan),http://dbpedia.org/resource/Red_Cedar_River_(Michigan),True
North Platte River,http://dbpedia.org/resource/North_Platte_River,True
Green River (Duwamish River tributary),http://dbpedia.org/resource/Green_River_(Duwamish_River_tributary),True
Green River (Colorado River tributary),http://dbpedia.org/resource/Green_River_(Colorado_River_tributary),True
Green River (Kentucky),http://dbpedia.org/resource/Green_River_(Kentucky),True
Little Missouri River (North Dakota),http://dbpedia.org/resource/Little_Missouri_River_(North_Dakota),True
Big Thompson River,http://dbpedia.org/resource/Big_Thompson_River,True
Fox River (Illinois River tributary),http://dbpedia.org/resource/Fox_River_(Illinois_River_tributary),True
Fox River (Green Bay tributary),http://dbpedia.org/resource/Fox_River_(Green_Bay_tributary),True
Jordan River (Utah),http://dbpedia.org/resource/Jordan_River_(Utah),True
Jordan River (Michigan),http://dbpedia.org/resource/Jordan_River_(Michigan),True
Tualatin River,http://dbpedia.org/resource/Tualatin_River,True
Flat River (Michigan),http://dbpedia.org/resource/Flat_River_(Michigan),True
Istra (river),http://dbpedia.org/resource/Istra_(river),True
Madawaska River (Ontario),http://dbpedia.org/resource/Madawaska_River_(Ontario),True
Mislinja (river),http://dbpedia.org/resource/Mislinja_(river),True
Powder River (Wyoming and Montana),http://dbpedia.org/resource/Powder_River_(Wyoming_and_Montana),True
Upa (river),http://dbpedia.org/resource/Upa_(river),True
Sura (river),http://dbpedia.org/resource/Sura_(river),True
Kazanka (river),http://dbpedia.org/resource/Kazanka_(river),True
Tom (river),http://dbpedia.org/resource/Tom_(river),True
Vasyugan,http://dbpedia.org/resource/Vasyugan,True
Kuban (river),http://dbpedia.org/resource/Kuban_(river),True
Tura (river),http://dbpedia.org/resource/Tura_(river),True
Kolyma (river),http://dbpedia.org/resource/Kolyma_(river),True
Hoosic River,http://dbpedia.org/resource/Hoosic_River,True
Kennebec River,http://dbpedia.org/resource/Kennebec_River,True
Piscataqua River,http://dbpedia.org/resource/Piscataqua_River,True
Salmon Falls River,http://dbpedia.org/resource/Salmon_Falls_River,True
Penobscot River,http://dbpedia.org/resource/Penobscot_River,True
Dornbirner Ach,http://dbpedia.org/resource/Dornbirner_Ach,True
Rouge River (Ontario),http://dbpedia.org/resource/Rouge_River_(Ontario),True
Thornton Creek,http://dbpedia.org/resource/Thornton_Creek,True
Gila River,http://dbpedia.org/resource/Gila_River,True
San Juan River (Colorado River tributary),http://dbpedia.org/resource/San_Juan_River_(Colorado_River_tributary),True
Gunnison River,http://dbpedia.org/resource/Gunnison_River,True
Virgin River,http://dbpedia.org/resource/Virgin_River,True
New River (Kanawha River tributary),http://dbpedia.org/resource/New_River_(Kanawha_River_tributary),True
Wissahickon Creek,http://dbpedia.org/resource/Wissahickon_Creek,True
Yampa River,http://dbpedia.org/resource/Yampa_River,True
Dolores River,http://dbpedia.org/resource/Dolores_River,True
San Miguel River (Colorado),http://dbpedia.org/resource/San_Miguel_River_(Colorado),True
Little Snake River,http://dbpedia.org/resource/Little_Snake_River,True
Selenga,http://dbpedia.org/resource/Selenga,True
Kasai River,http://dbpedia.org/resource/Kasai_River,True
Luvua River,http://dbpedia.org/resource/Luvua_River,True
Okavango River,http://dbpedia.org/resource/Okavango_River,True
Maine (river),http://dbpedia.org/resource/Maine_(river),True
Roaring Fork River,http://dbpedia.org/resource/Roaring_Fork_River,True
Fryingpan River,http://dbpedia.org/resource/Fryingpan_River,True
Crystal River (Colorado),http://dbpedia.org/resource/Crystal_River_(Colorado),True
Cuanza River,http://dbpedia.org/resource/Cuanza_River,True
Blue River (Colorado),http://dbpedia.org/resource/Blue_River_(Colorado),True
Fraser River (Colorado),http://dbpedia.org/resource/Fraser_River_(Colorado),True
Williams Fork (Yampa River tributary),http://dbpedia.org/resource/Williams_Fork_(Yampa_River_tributary),True
Willow Creek (Colorado),http://dbpedia.org/resource/Willow_Creek_(Colorado),True
Muddy Creek (Colorado),http://dbpedia.org/resource/Muddy_Creek_(Colorado),True
Eagle River (Colorado),http://dbpedia.org/resource/Eagle_River_(Colorado),True
Fish River (Namibia),http://dbpedia.org/resource/Fish_River_(Namibia),True
Cuando River,http://dbpedia.org/resource/Cuando_River,True
Cunene River,http://dbpedia.org/resource/Cunene_River,True
White River (Green River tributary),http://dbpedia.org/resource/White_River_(Green_River_tributary),True
Uncompahgre River,http://dbpedia.org/resource/Uncompahgre_River,True
Maputo River,http://dbpedia.org/resource/Maputo_River,True
Shebelle River,http://dbpedia.org/resource/Shebelle_River,True
Szkarpawa,http://dbpedia.org/resource/Szkarpawa,True
Tamar River,http://dbpedia.org/resource/Tamar_River,True
Salt River (Arizona),http://dbpedia.org/resource/Salt_River_(Arizona),True
Balonne River,http://dbpedia.org/resource/Balonne_River,True
"River Itchen, Hampshire","http://dbpedia.org/resource/River_Itchen,_Hampshire",True
Sweetwater River (Wyoming),http://dbpedia.org/resource/Sweetwater_River_(Wyoming),True
Oise (river),http://dbpedia.org/resource/Oise_(river),True
River Coquet,http://dbpedia.org/resource/River_Coquet,True
River Aln,http://dbpedia.org/resource/River_Aln,True
Forest River (North Dakota),http://dbpedia.org/resource/Forest_River_(North_Dakota),True
Mississippi River (Ontario),http://dbpedia.org/resource/Mississippi_River_(Ontario),True
Grand River (Ontario),http://dbpedia.org/resource/Grand_River_(Ontario),True
Tonawanda Creek,http://dbpedia.org/resource/Tonawanda_Creek,True
Donets,http://dbpedia.org/resource/Donets,True
Karakash River,http://dbpedia.org/resource/Karakash_River,True
River Lune,http://dbpedia.org/resource/River_Lune,True
Saugeen River,http://dbpedia.org/resource/Saugeen_River,True
Voronezh (river),http://dbpedia.org/resource/Voronezh_(river),True
Tsna (Moksha),http://dbpedia.org/resource/Tsna_(Moksha),True
Moksha (river),http://dbpedia.org/resource/Moksha_(river),True
Zeya (river),http://dbpedia.org/resource/Zeya_(river),True
Aroostook River,http://dbpedia.org/resource/Aroostook_River,True
Saint John River (Bay of Fundy),http://dbpedia.org/resource/Saint_John_River_(Bay_of_Fundy),True
St. John's River (California),http://dbpedia.org/resource/St._John's_River_(California),True
St. Marys River (Maryland),http://dbpedia.org/resource/St._Marys_River_(Maryland),True
Indian Stream,http://dbpedia.org/resource/Indian_Stream,True
Jefferson River,http://dbpedia.org/resource/Jefferson_River,True
Beaverhead River,http://dbpedia.org/resource/Beaverhead_River,True
Madison River,http://dbpedia.org/resource/Madison_River,True
Gallatin River,http://dbpedia.org/resource/Gallatin_River,True
Marias River,http://dbpedia.org/resource/Marias_River,True
Smith River (Montana),http://dbpedia.org/resource/Smith_River_(Montana),True
Musselshell River,http://dbpedia.org/resource/Musselshell_River,True
Cut Bank Creek,http://dbpedia.org/resource/Cut_Bank_Creek,True
Two Medicine River,http://dbpedia.org/resource/Two_Medicine_River,True
"Birch Creek (Pondera County, Montana)","http://dbpedia.org/resource/Birch_Creek_(Pondera_County,_Montana)",True
Dupuyer Creek,http://dbpedia.org/resource/Dupuyer_Creek,True
Sun River,http://dbpedia.org/resource/Sun_River,True
Teton River (Montana),http://dbpedia.org/resource/Teton_River_(Montana),True
Boulder River (southwestern Montana),http://dbpedia.org/resource/Boulder_River_(southwestern_Montana),True
Ruby River,http://dbpedia.org/resource/Ruby_River,True
Big Hole River,http://dbpedia.org/resource/Big_Hole_River,True
Wise River,http://dbpedia.org/resource/Wise_River,True
Dearborn River,http://dbpedia.org/resource/Dearborn_River,True
East Gallatin River,http://dbpedia.org/resource/East_Gallatin_River,True
Sixteen Mile Creek (Montana),http://dbpedia.org/resource/Sixteen_Mile_Creek_(Montana),True
Belt Creek (Montana),http://dbpedia.org/resource/Belt_Creek_(Montana),True
"Arrow Creek (Fergus County, Montana)","http://dbpedia.org/resource/Arrow_Creek_(Fergus_County,_Montana)",True
Judith River,http://dbpedia.org/resource/Judith_River,True
Ibar River,http://dbpedia.org/resource/Ibar_River,True
"Dry Wolf Creek (Judith Basin County, Montana)","http://dbpedia.org/resource/Dry_Wolf_Creek_(Judith_Basin_County,_Montana)",True
Sacagawea River,http://dbpedia.org/resource/Sacagawea_River,True
Dry Well Creek,http://dbpedia.org/resource/Dry_Well_Creek,True
Cow Creek (Montana),http://dbpedia.org/resource/Cow_Creek_(Montana),True
Mun River,http://dbpedia.org/resource/Mun_River,True
"Boulder River (Sweet Grass County, Montana)","http://dbpedia.org/resource/Boulder_River_(Sweet_Grass_County,_Montana)",True
Lamar River,http://dbpedia.org/resource/Lamar_River,True
Slough Creek (Wyoming),http://dbpedia.org/resource/Slough_Creek_(Wyoming),True
"Stillwater River (Stillwater County, Montana)","http://dbpedia.org/resource/Stillwater_River_(Stillwater_County,_Montana)",True
Shields River,http://dbpedia.org/resource/Shields_River,True
Sweet Grass Creek,http://dbpedia.org/resource/Sweet_Grass_Creek,True
Clarks Fork Yellowstone River,http://dbpedia.org/resource/Clarks_Fork_Yellowstone_River,True
"Stillwater River (Flathead County, Montana)","http://dbpedia.org/resource/Stillwater_River_(Flathead_County,_Montana)",True
Redwater River,http://dbpedia.org/resource/Redwater_River,True
Big Muddy Creek (Missouri River tributary),http://dbpedia.org/resource/Big_Muddy_Creek_(Missouri_River_tributary),True
Big Sandy Creek (Montana),http://dbpedia.org/resource/Big_Sandy_Creek_(Montana),True
River Cherwell,http://dbpedia.org/resource/River_Cherwell,True
Heart River (North Dakota),http://dbpedia.org/resource/Heart_River_(North_Dakota),True
Green River (North Dakota),http://dbpedia.org/resource/Green_River_(North_Dakota),True
Cannonball River,http://dbpedia.org/resource/Cannonball_River,True
Tarim River,http://dbpedia.org/resource/Tarim_River,True
Senne (river),http://dbpedia.org/resource/Senne_(river),True
Woluwe,http://dbpedia.org/resource/Woluwe,True
Cheyenne River,http://dbpedia.org/resource/Cheyenne_River,True
White River (Missouri River tributary),http://dbpedia.org/resource/White_River_(Missouri_River_tributary),True
Essequibo River,http://dbpedia.org/resource/Essequibo_River,True
Niobrara River,http://dbpedia.org/resource/Niobrara_River,True
Keya Paha River,http://dbpedia.org/resource/Keya_Paha_River,True
Laramie River,http://dbpedia.org/resource/Laramie_River,True
Medicine Bow River,http://dbpedia.org/resource/Medicine_Bow_River,True
